image,roi,item_id,count
credit_trade/3.png,"[70,95,1140,415]",item_char_skill_level_7_12,1
credit_trade/3.png,"[70,95,1140,415]",item_gachabyproducts_weapongold,1
credit_trade/3.png,"[70,95,1140,415]",item_gold,6
credit_trade/3.png,"[70,95,1140,415]",item_weapon_break_low,1
credit_trade/4.png,"[70,95,1140,415]",item_char_break_stage_1_2,1
credit_trade/4.png,"[70,95,1140,415]",item_char_skill_level_1_6,1
credit_trade/4.png,"[70,95,1140,415]",item_char_skill_level_7_12,2
credit_trade/4.png,"[70,95,1140,415]",item_expcard_stage1_mid,1
credit_trade/4.png,"[70,95,1140,415]",item_gold,4
credit_trade/4.png,"[70,95,1140,415]",item_weapon_expcard_mid,1
credit_trade/5.png,"[70,95,1140,415]",item_char_break_stage_3_4,1
credit_trade/5.png,"[70,95,1140,415]",item_char_skill_level_1_6,1
credit_trade/5.png,"[70,95,1140,415]",item_char_skill_level_7_12,1
credit_trade/5.png,"[70,95,1140,415]",item_expcard_stage2_low,2
credit_trade/5.png,"[70,95,1140,415]",item_gachabyproducts_weapongold,1
credit_trade/5.png,"[70,95,1140,415]",item_gold,3
credit_trade/5.png,"[70,95,1140,415]",item_weapon_expcard_mid,1
credit_trade/6.png,"[70,95,1140,415]",item_char_break_stage_3_4,1
credit_trade/6.png,"[70,95,1140,415]",item_char_skill_level_1_6,1
credit_trade/6.png,"[70,95,1140,415]",item_char_skill_level_7_12,1
credit_trade/6.png,"[70,95,1140,415]",item_expcard_stage2_low,2
credit_trade/6.png,"[70,95,1140,415]",item_gold,3
credit_trade/6.png,"[70,95,1140,415]",item_weapon_expcard_mid,1
credit_trade/7.png,"[70,95,1140,415]",item_char_skill_level_7_12,1
credit_trade/7.png,"[70,95,1140,415]",item_diamond,1
credit_trade/7.png,"[70,95,1140,415]",item_expcard_stage1_mid,1
credit_trade/7.png,"[70,95,1140,415]",item_expcard_stage2_low,1
credit_trade/7.png,"[70,95,1140,415]",item_gold,5
credit_trade/7.png,"[70,95,1140,415]",item_weapon_expcard_low,1
credit_trade/8.png,"[70,95,1140,415]",item_char_skill_level_1_6,2
credit_trade/8.png,"[70,95,1140,415]",item_diamond,1
credit_trade/8.png,"[70,95,1140,415]",item_expcard_stage1_mid,1
credit_trade/8.png,"[70,95,1140,415]",item_expcard_stage2_low,3
credit_trade/8.png,"[70,95,1140,415]",item_gold,1
credit_trade/8.png,"[70,95,1140,415]",item_weapon_expcard_mid,2
credit_trade/9.png,"[70,95,1140,415]",item_char_skill_level_1_6,1
credit_trade/9.png,"[70,95,1140,415]",item_char_skill_level_7_12,1
credit_trade/9.png,"[70,95,1140,415]",item_diamond,1
credit_trade/9.png,"[70,95,1140,415]",item_expcard_stage1_low,1
credit_trade/9.png,"[70,95,1140,415]",item_expcard_stage2_low,1
credit_trade/9.png,"[70,95,1140,415]",item_gold,5
port_storager/1.png,"[190,250,880,350]",item_bottled_grass2spc_2,1
port_storager/1.png,"[190,250,880,350]",item_bottled_insec1_2,1
port_storager/1.png,"[190,250,880,350]",item_device_balloon_recycle_3,1
port_storager/1.png,"[190,250,880,350]",item_device_xiranite_nexus_3,1
port_storager/1.png,"[190,250,880,350]",item_drop_klbuds_1,1
port_storager/1.png,"[190,250,880,350]",item_drop_klcaps_1,1
port_storager/1.png,"[190,250,880,350]",item_drop_klcreatures_1,1
port_storager/1.png,"[190,250,880,350]",item_equip_script_4_2,1
port_storager/1.png,"[190,250,880,350]",item_equip_script_4_3,1
port_storager/1.png,"[190,250,880,350]",item_fbottle_iron_water,3
port_storager/1.png,"[190,250,880,350]",item_hscrane_1_hsmob_1_grass_1_1,1
port_storager/1.png,"[190,250,880,350]",item_iron_bottle,1
port_storager/1.png,"[190,250,880,350]",item_plant_crylplant_1_1,1
port_storager/1.png,"[190,250,880,350]",item_plant_crylplant_1_2,1
port_storager/1.png,"[190,250,880,350]",item_plant_crylplant_1_3,1
port_storager/1.png,"[190,250,880,350]",item_plant_crylplant_2_1,1
port_storager/1.png,"[190,250,880,350]",item_plant_crylplant_2_2,1
port_storager/1.png,"[190,250,880,350]",item_plant_crylplant_2_3,1
port_storager/1.png,"[190,250,880,350]",item_plant_mushroom_1_1,1
port_storager/1.png,"[190,250,880,350]",item_plant_mushroom_1_2,1
port_storager/1.png,"[190,250,880,350]",item_plant_mushroom_1_3,1
port_storager/1.png,"[190,250,880,350]",item_plant_mushroom_2_1,1
port_storager/1.png,"[190,250,880,350]",item_plant_mushroom_2_2,1
port_storager/1.png,"[190,250,880,350]",item_plant_mushroom_2_3,1
port_storager/1.png,"[190,250,880,350]",item_plant_spcstone_1_1,1
port_storager/1.png,"[190,250,880,350]",item_plant_spcstone_1_2,1
port_storager/1.png,"[190,250,880,350]",item_plant_spcstone_1_3,1
port_storager/1.png,"[190,250,880,350]",item_plant_spcstone_2_1,1
port_storager/1.png,"[190,250,880,350]",item_plant_spcstone_2_2,1
port_storager/1.png,"[190,250,880,350]",item_plant_spcstone_2_3,1
port_storager/1.png,"[190,250,880,350]",item_port_power_diffuser_1,1
port_storager/1.png,"[190,250,880,350]",item_port_power_diffuser_2,1
port_storager/1.png,"[190,250,880,350]",item_port_power_pole_2,1
port_storager/1.png,"[190,250,880,350]",item_port_power_pole_3,1
port_storager/1.png,"[190,250,880,350]",item_port_travel_pole_2,1
port_storager/1.png,"[190,250,880,350]",item_proc_bomb_1,1
port_storager/1.png,"[190,250,880,350]",item_spaceship_cmpt_1,1
port_storager/1.png,"[190,250,880,350]",item_spaceship_cmpt_2,1
port_storager/10.png,"[190,250,880,350]",item_copper_ore,1
port_storager/10.png,"[190,250,880,350]",item_plant_crylplant_1_3,1
port_storager/10.png,"[190,250,880,350]",item_plant_moss_3,2
port_storager/10.png,"[190,250,880,350]",item_plant_mushroom_2_1,1
port_storager/10.png,"[190,250,880,350]",item_plant_spcstone_1_3,1
port_storager/10.png,"[190,250,880,350]",item_plant_spcstone_2_1,1
port_storager/10.png,"[190,250,880,350]",item_plant_tundra_insect_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_cannon_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_cannon_2,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_debuff_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_fog_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_frost_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_jet_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_laser_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_laser_2,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_lightning_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_medic_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_rocket_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_sniper_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_trap_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_turret_1,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_turret_2,1
port_storager/10.png,"[190,250,880,350]",item_port_battle_turret_3,1
port_storager/10.png,"[190,250,880,350]",item_port_soil_grass_2,1
port_storager/10.png,"[190,250,880,350]",item_port_soil_sp_3,1
port_storager/10.png,"[190,250,880,350]",item_port_soil_sp_4,1
port_storager/2.png,"[190,250,880,350]",item_bottled_insec1_2,1
port_storager/2.png,"[190,250,880,350]",item_bottled_rec_hp_5,1
port_storager/2.png,"[190,250,880,350]",item_drop_klbuds_1,1
port_storager/2.png,"[190,250,880,350]",item_drop_klcaps_1,1
port_storager/2.png,"[190,250,880,350]",item_drop_klcreatures_1,1
port_storager/2.png,"[190,250,880,350]",item_equip_script_4_2,1
port_storager/2.png,"[190,250,880,350]",item_equip_script_4_3,1
port_storager/2.png,"[190,250,880,350]",item_fbottle_iron_water,3
port_storager/2.png,"[190,250,880,350]",item_iron_bottle,1
port_storager/2.png,"[190,250,880,350]",item_plant_crylplant_1_1,1
port_storager/2.png,"[190,250,880,350]",item_plant_crylplant_1_2,1
port_storager/2.png,"[190,250,880,350]",item_plant_crylplant_1_3,1
port_storager/2.png,"[190,250,880,350]",item_plant_crylplant_2_1,1
port_storager/2.png,"[190,250,880,350]",item_plant_crylplant_2_2,1
port_storager/2.png,"[190,250,880,350]",item_plant_crylplant_2_3,1
port_storager/2.png,"[190,250,880,350]",item_plant_mushroom_1_1,1
port_storager/2.png,"[190,250,880,350]",item_plant_mushroom_1_2,1
port_storager/2.png,"[190,250,880,350]",item_plant_mushroom_1_3,1
port_storager/2.png,"[190,250,880,350]",item_plant_mushroom_2_1,1
port_storager/2.png,"[190,250,880,350]",item_plant_mushroom_2_2,1
port_storager/2.png,"[190,250,880,350]",item_plant_mushroom_2_3,1
port_storager/2.png,"[190,250,880,350]",item_plant_spcstone_1_1,1
port_storager/2.png,"[190,250,880,350]",item_plant_spcstone_1_2,1
port_storager/2.png,"[190,250,880,350]",item_plant_spcstone_1_3,1
port_storager/2.png,"[190,250,880,350]",item_plant_spcstone_2_1,1
port_storager/2.png,"[190,250,880,350]",item_plant_spcstone_2_2,1
port_storager/2.png,"[190,250,880,350]",item_plant_spcstone_2_3,1
port_storager/2.png,"[190,250,880,350]",item_port_power_diffuser_1,1
port_storager/2.png,"[190,250,880,350]",item_port_power_diffuser_2,1
port_storager/2.png,"[190,250,880,350]",item_port_power_pole_2,1
port_storager/2.png,"[190,250,880,350]",item_port_power_pole_3,1
port_storager/2.png,"[190,250,880,350]",item_port_travel_pole_2,1
port_storager/2.png,"[190,250,880,350]",item_proc_bomb_1,1
port_storager/2.png,"[190,250,880,350]",item_spaceship_cmpt_1,1
port_storager/2.png,"[190,250,880,350]",item_spaceship_cmpt_2,1
port_storager/3.png,"[190,250,880,350]",item_bottled_rec_hp_5,1
port_storager/3.png,"[190,250,880,350]",item_drop_hscrane_1,1
port_storager/3.png,"[190,250,880,350]",item_drop_hsmino_1,1
port_storager/3.png,"[190,250,880,350]",item_drop_hsmob_1,1
port_storager/3.png,"[190,250,880,350]",item_drop_klbuds_1,1
port_storager/3.png,"[190,250,880,350]",item_drop_klcaps_1,1
port_storager/3.png,"[190,250,880,350]",item_drop_klcreatures_1,1
port_storager/3.png,"[190,250,880,350]",item_equip_script_4_2,1
port_storager/3.png,"[190,250,880,350]",item_equip_script_4_3,1
port_storager/3.png,"[190,250,880,350]",item_fbottle_iron_water,2
port_storager/3.png,"[190,250,880,350]",item_iron_bottle,1
port_storager/3.png,"[190,250,880,350]",item_plant_crylplant_1_1,1
port_storager/3.png,"[190,250,880,350]",item_plant_crylplant_1_2,1
port_storager/3.png,"[190,250,880,350]",item_plant_crylplant_1_3,1
port_storager/3.png,"[190,250,880,350]",item_plant_crylplant_2_1,1
port_storager/3.png,"[190,250,880,350]",item_plant_crylplant_2_2,1
port_storager/3.png,"[190,250,880,350]",item_plant_crylplant_2_3,1
port_storager/3.png,"[190,250,880,350]",item_plant_mushroom_1_1,1
port_storager/3.png,"[190,250,880,350]",item_plant_mushroom_1_2,1
port_storager/3.png,"[190,250,880,350]",item_plant_mushroom_1_3,1
port_storager/3.png,"[190,250,880,350]",item_plant_mushroom_2_1,1
port_storager/3.png,"[190,250,880,350]",item_plant_mushroom_2_2,1
port_storager/3.png,"[190,250,880,350]",item_plant_mushroom_2_3,1
port_storager/3.png,"[190,250,880,350]",item_plant_spcstone_1_1,1
port_storager/3.png,"[190,250,880,350]",item_plant_spcstone_1_2,1
port_storager/3.png,"[190,250,880,350]",item_plant_spcstone_1_3,1
port_storager/3.png,"[190,250,880,350]",item_plant_spcstone_2_1,1
port_storager/3.png,"[190,250,880,350]",item_plant_spcstone_2_2,1
port_storager/3.png,"[190,250,880,350]",item_plant_spcstone_2_3,1
port_storager/3.png,"[190,250,880,350]",item_spaceship_cmpt_1,1
port_storager/3.png,"[190,250,880,350]",item_spaceship_cmpt_2,1
port_storager/4.png,"[190,250,880,350]",item_bottled_rec_hp_5,1
port_storager/4.png,"[190,250,880,350]",item_drop_agdisk_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_ethillu_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_firebat_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_hscrane_1,2
port_storager/4.png,"[190,250,880,350]",item_drop_hsfly_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_hshog_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_hsmino_1,2
port_storager/4.png,"[190,250,880,350]",item_drop_hsmob_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_hstiger_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_hvybow_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_jzmonk_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_jzogre_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_klbuds_1,2
port_storager/4.png,"[190,250,880,350]",item_drop_klcaps_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_klcreatures_1,2
port_storager/4.png,"[190,250,880,350]",item_drop_lbroshan_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_lbshamman_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_lbtough_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_mimicw_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_sandb_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_wgabyss_1,1
port_storager/4.png,"[190,250,880,350]",item_drop_wgshoal_1,1
port_storager/4.png,"[190,250,880,350]",item_equip_script_4_2,1
port_storager/4.png,"[190,250,880,350]",item_equip_script_4_3,1
port_storager/4.png,"[190,250,880,350]",item_fbottle_iron_water,2
port_storager/4.png,"[190,250,880,350]",item_iron_bottle,1
port_storager/4.png,"[190,250,880,350]",item_plant_sp_1,1
port_storager/5.png,"[190,250,880,350]",item_bottled_rec_hp_5,1
port_storager/5.png,"[190,250,880,350]",item_copper_bottle,1
port_storager/5.png,"[190,250,880,350]",item_copper_enr2,1
port_storager/5.png,"[190,250,880,350]",item_copper_jar,1
port_storager/5.png,"[190,250,880,350]",item_drop_hscrane_1,1
port_storager/5.png,"[190,250,880,350]",item_drop_hsmino_1,1
port_storager/5.png,"[190,250,880,350]",item_drop_hsmob_1,1
port_storager/5.png,"[190,250,880,350]",item_drop_klbuds_1,1
port_storager/5.png,"[190,250,880,350]",item_drop_klcreatures_1,1
port_storager/5.png,"[190,250,880,350]",item_equip_script_4_2,1
port_storager/5.png,"[190,250,880,350]",item_equip_script_4_3,1
port_storager/5.png,"[190,250,880,350]",item_fbottle_copper_grass_2,1
port_storager/5.png,"[190,250,880,350]",item_fbottle_copper_xiranite_enr,1
port_storager/5.png,"[190,250,880,350]",item_fbottle_iron_grass_2,1
port_storager/5.png,"[190,250,880,350]",item_fbottle_iron_sewage,1
port_storager/5.png,"[190,250,880,350]",item_fbottle_iron_water,3
port_storager/5.png,"[190,250,880,350]",item_fbottle_iron_xiranite,1
port_storager/5.png,"[190,250,880,350]",item_fbottle_iron_xiranite_enr,1
port_storager/5.png,"[190,250,880,350]",item_fbottle_iron_xiranite_lowpoly,1
port_storager/5.png,"[190,250,880,350]",item_fbottle_iron_xiranite_poly,1
port_storager/5.png,"[190,250,880,350]",item_filter_core,1
port_storager/5.png,"[190,250,880,350]",item_gasjar_copper_gas_copper_enr,1
port_storager/5.png,"[190,250,880,350]",item_gasjar_copper_gas_xiranite,1
port_storager/5.png,"[190,250,880,350]",item_iron_bottle,2
port_storager/5.png,"[190,250,880,350]",item_iron_enr_powder,1
port_storager/5.png,"[190,250,880,350]",item_spaceship_cmpt_1,1
port_storager/5.png,"[190,250,880,350]",item_spaceship_cmpt_2,1
port_storager/5.png,"[190,250,880,350]",item_xiranite_enr_powder,1
port_storager/5.png,"[190,250,880,350]",item_xiranite_poly,1
port_storager/5.png,"[190,250,880,350]",item_xiranite_powder,1
port_storager/6.png,"[190,250,880,350]",item_bottled_grass2spc_2,1
port_storager/6.png,"[190,250,880,350]",item_bottled_insec1_2,1
port_storager/6.png,"[190,250,880,350]",item_device_balloon_recycle_3,1
port_storager/6.png,"[190,250,880,350]",item_device_xiranite_nexus_3,1
port_storager/6.png,"[190,250,880,350]",item_drop_hsfly_1,1
port_storager/6.png,"[190,250,880,350]",item_drop_klbuds_1,1
port_storager/6.png,"[190,250,880,350]",item_hscrane_1_hsmob_1_grass_1_1,1
port_storager/6.png,"[190,250,880,350]",item_plant_crylplant_1_1,1
port_storager/6.png,"[190,250,880,350]",item_plant_crylplant_1_2,2
port_storager/6.png,"[190,250,880,350]",item_plant_crylplant_1_3,1
port_storager/6.png,"[190,250,880,350]",item_plant_crylplant_2_1,1
port_storager/6.png,"[190,250,880,350]",item_plant_crylplant_2_2,1
port_storager/6.png,"[190,250,880,350]",item_plant_crylplant_2_3,1
port_storager/6.png,"[190,250,880,350]",item_plant_mushroom_1_1,1
port_storager/6.png,"[190,250,880,350]",item_plant_mushroom_1_2,1
port_storager/6.png,"[190,250,880,350]",item_plant_mushroom_1_3,1
port_storager/6.png,"[190,250,880,350]",item_plant_mushroom_2_1,1
port_storager/6.png,"[190,250,880,350]",item_plant_mushroom_2_2,2
port_storager/6.png,"[190,250,880,350]",item_plant_mushroom_2_3,2
port_storager/6.png,"[190,250,880,350]",item_plant_spcstone_1_1,1
port_storager/6.png,"[190,250,880,350]",item_plant_spcstone_1_2,1
port_storager/6.png,"[190,250,880,350]",item_plant_spcstone_1_3,1
port_storager/6.png,"[190,250,880,350]",item_plant_spcstone_2_1,1
port_storager/6.png,"[190,250,880,350]",item_plant_spcstone_2_2,1
port_storager/6.png,"[190,250,880,350]",item_plant_spcstone_2_3,2
port_storager/6.png,"[190,250,880,350]",item_port_power_diffuser_2,2
port_storager/6.png,"[190,250,880,350]",item_port_power_pole_2,1
port_storager/6.png,"[190,250,880,350]",item_port_power_pole_3,1
port_storager/6.png,"[190,250,880,350]",item_port_pump_1,1
port_storager/6.png,"[190,250,880,350]",item_port_travel_pole_2,1
port_storager/6.png,"[190,250,880,350]",item_port_udpipe_loader_1,1
port_storager/6.png,"[190,250,880,350]",item_proc_bomb_1,1
port_storager/6.png,"[190,250,880,350]",item_spaceship_cmpt_1,1
port_storager/6.png,"[190,250,880,350]",item_spaceship_cmpt_2,1
port_storager/7.png,"[190,250,880,350]",item_bottled_grass2spc_2,1
port_storager/7.png,"[190,250,880,350]",item_bottled_insec1_2,1
port_storager/7.png,"[190,250,880,350]",item_device_balloon_recycle_3,1
port_storager/7.png,"[190,250,880,350]",item_device_xiranite_nexus_3,1
port_storager/7.png,"[190,250,880,350]",item_drop_agmelee_1,1
port_storager/7.png,"[190,250,880,350]",item_drop_agrange_1,1
port_storager/7.png,"[190,250,880,350]",item_drop_hsfly_1,1
port_storager/7.png,"[190,250,880,350]",item_hscrane_1_hsmob_1_grass_1_1,1
port_storager/7.png,"[190,250,880,350]",item_muck_feces_1,1
port_storager/7.png,"[190,250,880,350]",item_plant_bbflower_1,1
port_storager/7.png,"[190,250,880,350]",item_plant_bbflower_seed_1,1
port_storager/7.png,"[190,250,880,350]",item_plant_crylplant_1_2,1
port_storager/7.png,"[190,250,880,350]",item_plant_grass_1,1
port_storager/7.png,"[190,250,880,350]",item_plant_grass_2,1
port_storager/7.png,"[190,250,880,350]",item_plant_grass_seed_1,1
port_storager/7.png,"[190,250,880,350]",item_plant_grass_seed_2,1
port_storager/7.png,"[190,250,880,350]",item_plant_grass_spc_1,1
port_storager/7.png,"[190,250,880,350]",item_plant_grass_spc_2,1
port_storager/7.png,"[190,250,880,350]",item_plant_moss_3,1
port_storager/7.png,"[190,250,880,350]",item_plant_moss_seed_3,1
port_storager/7.png,"[190,250,880,350]",item_plant_moss_spc_2,1
port_storager/7.png,"[190,250,880,350]",item_plant_mushroom_2_2,1
port_storager/7.png,"[190,250,880,350]",item_plant_mushroom_2_3,1
port_storager/7.png,"[190,250,880,350]",item_plant_sp_1,1
port_storager/7.png,"[190,250,880,350]",item_plant_sp_2,1
port_storager/7.png,"[190,250,880,350]",item_plant_sp_3,1
port_storager/7.png,"[190,250,880,350]",item_plant_sp_4,1
port_storager/7.png,"[190,250,880,350]",item_plant_spcstone_2_3,1
port_storager/7.png,"[190,250,880,350]",item_plant_tundra_insect_1,1
port_storager/7.png,"[190,250,880,350]",item_plant_tundra_insect_2,1
port_storager/7.png,"[190,250,880,350]",item_plant_tundra_wood,1
port_storager/7.png,"[190,250,880,350]",item_port_power_diffuser_2,2
port_storager/7.png,"[190,250,880,350]",item_port_power_pole_2,1
port_storager/7.png,"[190,250,880,350]",item_port_power_pole_3,1
port_storager/7.png,"[190,250,880,350]",item_port_pump_1,1
port_storager/7.png,"[190,250,880,350]",item_port_travel_pole_2,1
port_storager/7.png,"[190,250,880,350]",item_port_udpipe_loader_1,1
port_storager/7.png,"[190,250,880,350]",item_proc_bomb_1,1
port_storager/8.png,"[190,250,880,350]",item_copper_ore,1
port_storager/8.png,"[190,250,880,350]",item_drop_agmelee_1,1
port_storager/8.png,"[190,250,880,350]",item_drop_agrange_1,1
port_storager/8.png,"[190,250,880,350]",item_drop_hsfly_1,1
port_storager/8.png,"[190,250,880,350]",item_muck_feces_1,1
port_storager/8.png,"[190,250,880,350]",item_plant_bbflower_1,1
port_storager/8.png,"[190,250,880,350]",item_plant_bbflower_seed_1,1
port_storager/8.png,"[190,250,880,350]",item_plant_crylplant_1_2,1
port_storager/8.png,"[190,250,880,350]",item_plant_crylplant_2_3,1
port_storager/8.png,"[190,250,880,350]",item_plant_grass_1,1
port_storager/8.png,"[190,250,880,350]",item_plant_grass_2,1
port_storager/8.png,"[190,250,880,350]",item_plant_grass_seed_1,1
port_storager/8.png,"[190,250,880,350]",item_plant_grass_seed_2,1
port_storager/8.png,"[190,250,880,350]",item_plant_grass_spc_1,1
port_storager/8.png,"[190,250,880,350]",item_plant_grass_spc_2,1
port_storager/8.png,"[190,250,880,350]",item_plant_moss_3,2
port_storager/8.png,"[190,250,880,350]",item_plant_moss_seed_3,1
port_storager/8.png,"[190,250,880,350]",item_plant_moss_spc_2,1
port_storager/8.png,"[190,250,880,350]",item_plant_mushroom_1_2,1
port_storager/8.png,"[190,250,880,350]",item_plant_mushroom_2_2,1
port_storager/8.png,"[190,250,880,350]",item_plant_mushroom_2_3,1
port_storager/8.png,"[190,250,880,350]",item_plant_sp_1,1
port_storager/8.png,"[190,250,880,350]",item_plant_sp_2,1
port_storager/8.png,"[190,250,880,350]",item_plant_sp_3,1
port_storager/8.png,"[190,250,880,350]",item_plant_sp_4,1
port_storager/8.png,"[190,250,880,350]",item_plant_spcstone_1_2,1
port_storager/8.png,"[190,250,880,350]",item_plant_spcstone_2_2,1
port_storager/8.png,"[190,250,880,350]",item_plant_spcstone_2_3,1
port_storager/8.png,"[190,250,880,350]",item_plant_tundra_insect_1,1
port_storager/8.png,"[190,250,880,350]",item_plant_tundra_insect_2,1
port_storager/8.png,"[190,250,880,350]",item_plant_tundra_wood,1
port_storager/8.png,"[190,250,880,350]",item_port_power_diffuser_2,2
port_storager/8.png,"[190,250,880,350]",item_port_pump_1,1
port_storager/8.png,"[190,250,880,350]",item_port_travel_pole_2,1
port_storager/8.png,"[190,250,880,350]",item_port_udpipe_loader_1,1
port_storager/9.png,"[190,250,880,350]",item_copper_ore,1
port_storager/9.png,"[190,250,880,350]",item_drop_agmelee_1,1
port_storager/9.png,"[190,250,880,350]",item_drop_agrange_1,1
port_storager/9.png,"[190,250,880,350]",item_muck_feces_1,1
port_storager/9.png,"[190,250,880,350]",item_plant_bbflower_1,1
port_storager/9.png,"[190,250,880,350]",item_plant_bbflower_seed_1,1
port_storager/9.png,"[190,250,880,350]",item_plant_crylplant_1_3,1
port_storager/9.png,"[190,250,880,350]",item_plant_grass_1,1
port_storager/9.png,"[190,250,880,350]",item_plant_grass_2,1
port_storager/9.png,"[190,250,880,350]",item_plant_grass_seed_1,1
port_storager/9.png,"[190,250,880,350]",item_plant_grass_seed_2,1
port_storager/9.png,"[190,250,880,350]",item_plant_grass_spc_1,1
port_storager/9.png,"[190,250,880,350]",item_plant_grass_spc_2,1
port_storager/9.png,"[190,250,880,350]",item_plant_moss_3,3
port_storager/9.png,"[190,250,880,350]",item_plant_moss_seed_3,1
port_storager/9.png,"[190,250,880,350]",item_plant_moss_spc_2,1
port_storager/9.png,"[190,250,880,350]",item_plant_mushroom_2_1,1
port_storager/9.png,"[190,250,880,350]",item_plant_sp_1,1
port_storager/9.png,"[190,250,880,350]",item_plant_sp_2,1
port_storager/9.png,"[190,250,880,350]",item_plant_sp_3,1
port_storager/9.png,"[190,250,880,350]",item_plant_sp_4,1
port_storager/9.png,"[190,250,880,350]",item_plant_spcstone_1_3,1
port_storager/9.png,"[190,250,880,350]",item_plant_spcstone_2_1,1
port_storager/9.png,"[190,250,880,350]",item_plant_tundra_insect_1,2
port_storager/9.png,"[190,250,880,350]",item_plant_tundra_insect_2,1
port_storager/9.png,"[190,250,880,350]",item_plant_tundra_wood,1
rewards/130.png,"[39,82,1205,511]",item_expcard_stage2_high,1
rewards/131.png,"[39,82,1205,511]",item_expcard_stage2_high,1
rewards/132.png,"[39,82,1205,511]",item_gold,1
